Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
633,6,2013-10-12,8450,712,1,0,0,0
634,6,2013-10-12,3040,340,1,0,0,0
635,6,2013-10-12,1919,181,1,0,0,0
636,6,2013-10-12,4988,705,1,0,0,0
637,6,2013-10-12,6016,570,1,0,0,0
638,6,2013-10-12,5363,513,1,0,0,0
639,6,2013-10-12,2812,297,1,0,0,0
640,6,2013-10-12,9549,835,1,0,0,0
641,6,2013-10-12,3841,371,1,0,0,0
642,6,2013-10-12,3310,442,1,0,0,0
643,6,2013-10-12,4542,646,1,0,0,0
644,6,2013-10-12,10468,1207,1,0,0,0
645,6,2013-10-12,10539,1357,1,0,0,0
646,6,2013-10-12,4528,604,1,0,0,0
647,6,2013-10-12,3799,501,1,0,0,0
648,6,2013-10-12,6289,611,1,0,0,0
649,6,2013-10-12,1327,159,1,0,0,0
650,6,2013-10-12,6732,727,1,0,0,0
651,6,2013-10-12,7501,1009,1,0,0,0
652,6,2013-10-12,4862,567,1,0,0,0
653,6,2013-10-12,4664,404,1,0,0,0
654,6,2013-10-12,2641,325,1,0,0,0
655,6,2013-10-12,7088,689,1,0,0,0
656,6,2013-10-12,2944,369,1,0,0,0
657,6,2013-10-12,3975,638,1,0,0,0
658,6,2013-10-12,4516,469,1,0,0,0
659,6,2013-10-12,3484,478,1,0,0,0
660,6,2013-10-12,2268,253,1,0,0,0
661,6,2013-10-12,6566,514,1,0,0,0
662,6,2013-10-12,6649,677,1,0,0,1
663,6,2013-10-12,4304,603,1,0,0,0
664,6,2013-10-12,3165,426,1,0,0,0
665,6,2013-10-12,5819,872,1,0,0,0
666,6,2013-10-12,6908,714,1,0,0,0
667,6,2013-10-12,7470,689,1,0,0,0
668,6,2013-10-12,7124,1018,1,0,0,0
669,6,2013-10-12,4046,357,1,0,0,0
670,6,2013-10-12,4742,551,1,0,0,0
671,6,2013-10-12,4797,492,1,0,0,0
672,6,2013-10-12,9943,1741,1,0,0,0
673,6,2013-10-12,5909,518,1,0,0,0
674,6,2013-10-12,4836,638,1,0,0,0
675,6,2013-10-12,2237,255,1,0,0,0
676,6,2013-10-12,4694,1085,1,0,0,0
677,6,2013-10-12,7861,674,1,0,0,0
678,6,2013-10-12,5743,670,1,0,0,0
679,6,2013-10-12,7622,834,1,0,0,0
680,6,2013-10-12,4811,759,1,0,0,0
681,6,2013-10-12,2905,359,1,0,0,0
682,6,2013-10-12,9033,1557,1,0,0,0
683,6,2013-10-12,6408,603,1,0,0,0
684,6,2013-10-12,8452,759,1,0,0,0
685,6,2013-10-12,4776,449,1,0,0,0
686,6,2013-10-12,2153,276,1,0,0,0
687,6,2013-10-12,8046,725,1,0,0,0
688,6,2013-10-12,1345,164,1,0,0,0
689,6,2013-10-12,5144,582,1,0,0,0
690,6,2013-10-12,6876,911,1,0,0,0
691,6,2013-10-12,8635,705,1,0,0,0
692,6,2013-10-12,3200,522,1,0,0,0
693,6,2013-10-12,5034,428,1,0,0,0
694,6,2013-10-12,8997,889,1,0,0,0
695,6,2013-10-12,2529,275,1,0,0,0
696,6,2013-10-12,4433,638,1,0,0,0
697,6,2013-10-12,9155,961,1,0,0,0
698,6,2013-10-12,13977,1767,1,0,0,0
699,6,2013-10-12,7026,928,1,0,0,0
700,6,2013-10-12,2163,271,1,0,0,0
701,6,2013-10-12,5080,589,1,0,0,0
702,6,2013-10-12,4224,331,1,0,0,0
703,6,2013-10-12,2442,242,1,0,0,0
704,6,2013-10-12,6376,663,1,0,0,0
705,6,2013-10-12,4894,636,1,0,0,0
706,6,2013-10-12,6092,603,1,0,0,0
707,6,2013-10-12,4332,465,1,0,0,0
708,6,2013-10-12,3779,472,1,0,0,0
709,6,2013-10-12,3577,479,1,0,0,0
710,6,2013-10-12,4346,387,1,0,0,0
711,6,2013-10-12,4794,399,1,0,0,0
712,6,2013-10-12,5360,475,1,0,0,0
713,6,2013-10-12,11247,1559,1,0,0,0
714,6,2013-10-12,3917,322,1,0,0,0
715,6,2013-10-12,2438,233,1,0,0,0
716,6,2013-10-12,6421,501,1,0,0,0
717,6,2013-10-12,4326,496,1,0,0,0
718,6,2013-10-12,5693,623,1,0,0,0
719,6,2013-10-12,6015,550,1,0,0,0
720,6,2013-10-12,4737,565,1,0,0,0
721,6,2013-10-12,6713,689,1,0,0,0
722,6,2013-10-12,7630,1372,1,0,0,1
723,6,2013-10-12,7120,584,1,0,0,0
724,6,2013-10-12,5169,550,1,0,0,0
725,6,2013-10-12,5068,569,1,0,0,0
726,6,2013-10-12,5541,529,1,0,0,0
727,6,2013-10-12,2658,274,1,0,0,0
728,6,2013-10-12,4584,438,1,0,0,0
729,6,2013-10-12,8655,918,1,0,0,0
730,6,2013-10-12,6859,877,1,0,0,0
731,6,2013-10-12,6580,784,1,0,0,0
732,6,2013-10-12,4851,574,1,0,0,0
733,6,2013-10-12,14306,3334,1,0,0,0
734,6,2013-10-12,3652,330,1,0,0,0
735,6,2013-10-12,3644,423,1,0,0,0
736,6,2013-10-12,5339,511,1,0,0,0
737,6,2013-10-12,4545,699,1,0,0,0
738,6,2013-10-12,8954,759,1,0,0,0
739,6,2013-10-12,10273,853,1,0,0,0
740,6,2013-10-12,6457,517,1,0,0,0
741,6,2013-10-12,5575,753,1,0,0,1
742,6,2013-10-12,7219,901,1,0,0,0
743,6,2013-10-12,1665,227,1,0,0,0
744,6,2013-10-12,7086,844,1,0,0,0
745,6,2013-10-12,3111,304,1,0,0,0
746,6,2013-10-12,4793,421,1,0,0,0
747,6,2013-10-12,6483,598,1,0,0,0
748,6,2013-10-12,5715,531,1,0,0,0
749,6,2013-10-12,2173,300,1,0,0,0
750,6,2013-10-12,4881,418,1,0,0,0
751,6,2013-10-12,3636,534,1,0,0,0
752,6,2013-10-12,3396,296,1,0,0,0
753,6,2013-10-12,7219,679,1,0,0,0
754,6,2013-10-12,6305,833,1,0,0,0
755,6,2013-10-12,8320,761,1,0,0,0
756,6,2013-10-12,19013,2903,1,0,0,0
757,6,2013-10-12,4165,377,1,0,0,0
758,6,2013-10-12,2995,373,1,0,0,0
759,6,2013-10-12,4561,596,1,0,0,0
760,6,2013-10-12,8058,1302,1,0,0,0
761,6,2013-10-12,5485,698,1,0,0,0
762,6,2013-10-12,3509,365,1,0,0,0
763,6,2013-10-12,4426,492,1,0,0,0
764,6,2013-10-12,1757,191,1,0,0,0
765,6,2013-10-12,5932,479,1,0,0,0
766,6,2013-10-12,5837,512,1,0,0,0
767,6,2013-10-12,2558,295,1,0,0,0
768,6,2013-10-12,9109,1002,1,0,0,0
769,6,2013-10-12,9114,2834,1,0,0,0
770,6,2013-10-12,4634,534,1,0,0,0
771,6,2013-10-12,6015,583,1,0,0,0
772,6,2013-10-12,2968,448,1,0,0,0
773,6,2013-10-12,4015,557,1,0,0,0
774,6,2013-10-12,3500,484,1,0,0,0
775,6,2013-10-12,8810,629,1,0,0,0
776,6,2013-10-12,3531,402,1,0,0,0
777,6,2013-10-12,3267,335,1,0,0,0
778,6,2013-10-12,5920,780,1,0,0,0
779,6,2013-10-12,3017,302,1,0,0,0
780,6,2013-10-12,2833,343,1,0,0,0
781,6,2013-10-12,2469,383,1,0,0,0
782,6,2013-10-12,4520,456,1,0,0,0
783,6,2013-10-12,5937,614,1,0,0,0
784,6,2013-10-12,5656,623,1,0,0,0
785,6,2013-10-12,5921,542,1,0,0,0
786,6,2013-10-12,1226,212,1,0,0,0
787,6,2013-10-12,8034,941,1,0,0,0
788,6,2013-10-12,14447,1349,1,0,0,0
789,6,2013-10-12,2979,344,1,0,0,0
790,6,2013-10-12,7783,726,1,0,0,0
791,6,2013-10-12,5545,630,1,0,0,0
792,6,2013-10-12,4793,517,1,0,0,0
793,6,2013-10-12,4370,485,1,0,0,0
794,6,2013-10-12,2445,406,1,0,0,0
795,6,2013-10-12,3940,442,1,0,0,0
796,6,2013-10-12,4058,407,1,0,0,0
797,6,2013-10-12,3190,343,1,0,0,0
798,6,2013-10-12,3051,367,1,0,0,0
799,6,2013-10-12,9318,906,1,0,0,0
800,6,2013-10-12,5220,501,1,0,0,0
801,6,2013-10-12,2794,303,1,0,0,0
802,6,2013-10-12,6391,516,1,0,0,0
803,6,2013-10-12,4884,450,1,0,0,0
804,6,2013-10-12,5925,543,1,0,0,0
805,6,2013-10-12,5925,608,1,0,0,0
806,6,2013-10-12,5908,505,1,0,0,0
807,6,2013-10-12,9706,987,1,0,0,0
808,6,2013-10-12,4315,391,1,0,0,0
809,6,2013-10-12,6610,592,1,0,0,0
810,6,2013-10-12,5344,471,1,0,0,0
811,6,2013-10-12,2635,474,1,0,0,0
812,6,2013-10-12,3782,458,1,0,0,0
813,6,2013-10-12,4537,540,1,0,0,0
814,6,2013-10-12,5956,528,1,0,0,0
815,6,2013-10-12,9515,913,1,0,0,0
816,6,2013-10-12,3662,606,1,0,0,0
817,6,2013-10-12,14675,2171,1,0,0,0
818,6,2013-10-12,3991,473,1,0,0,0
819,6,2013-10-12,4265,387,1,0,0,0
820,6,2013-10-12,12214,1126,1,0,0,0
821,6,2013-10-12,4462,619,1,0,0,0
822,6,2013-10-12,5888,571,1,0,0,0
823,6,2013-10-12,2899,320,1,0,0,0
824,6,2013-10-12,3897,517,1,0,0,0
825,6,2013-10-12,4533,543,1,0,0,0
826,6,2013-10-12,6365,532,1,0,0,0
827,6,2013-10-12,14415,1844,1,0,0,0
828,6,2013-10-12,2613,336,1,0,0,0
829,6,2013-10-12,5552,862,1,0,0,0
830,6,2013-10-12,3750,289,1,0,0,0
831,6,2013-10-12,8792,1206,1,0,0,0
832,6,2013-10-12,6173,582,1,0,0,0
833,6,2013-10-12,4352,451,1,0,0,0
834,6,2013-10-12,3436,369,1,0,0,0
835,6,2013-10-12,2954,481,1,0,0,0
836,6,2013-10-12,2522,301,1,0,0,0
837,6,2013-10-12,1114,174,1,0,0,0
838,6,2013-10-12,6842,743,1,0,0,0
839,6,2013-10-12,3127,412,1,0,0,0
840,6,2013-10-12,3844,581,1,0,0,1
841,6,2013-10-12,1460,200,1,0,0,0
842,6,2013-10-12,18813,1172,1,0,0,0
843,6,2013-10-12,13933,1691,1,0,0,0
844,6,2013-10-12,1989,274,1,0,0,0
845,6,2013-10-12,5102,362,1,0,0,0
846,6,2013-10-12,5698,520,1,0,0,0
847,6,2013-10-12,7789,1142,1,0,0,0
848,6,2013-10-12,2334,373,1,0,0,0
849,6,2013-10-12,7412,808,1,0,0,1
850,6,2013-10-12,5960,691,1,0,0,0
851,6,2013-10-12,5713,535,1,0,0,0
852,6,2013-10-12,3022,381,1,0,0,0
853,6,2013-10-12,7138,789,1,0,0,0
854,6,2013-10-12,7423,881,1,0,0,0
855,6,2013-10-12,3525,447,1,0,0,0
856,6,2013-10-12,5494,775,1,0,0,0
857,6,2013-10-12,8008,1071,1,0,0,0
858,6,2013-10-12,3871,337,1,0,0,0
859,6,2013-10-12,8138,812,1,0,0,0
860,6,2013-10-12,4950,671,1,0,0,0
861,6,2013-10-12,2679,400,1,0,0,0
862,6,2013-10-12,4712,619,1,0,0,0
863,6,2013-10-12,4934,600,1,0,0,0
864,6,2013-10-12,2947,378,1,0,0,0
865,6,2013-10-12,9447,791,1,0,0,0
866,6,2013-10-12,5721,485,1,0,0,0
867,6,2013-10-12,3709,383,1,0,0,0
868,6,2013-10-12,9396,673,1,0,0,0
869,6,2013-10-12,3771,644,1,0,0,0
870,6,2013-10-12,5134,618,1,0,0,0
871,6,2013-10-12,6996,574,1,0,0,0
872,6,2013-10-12,7538,685,1,0,0,0
873,6,2013-10-12,2335,270,1,0,0,0
874,6,2013-10-12,3675,417,1,0,0,1
875,6,2013-10-12,4716,405,1,0,0,0
876,6,2013-10-12,2673,281,1,0,0,0
877,6,2013-10-12,3920,589,1,0,0,0
878,6,2013-10-12,5813,560,1,0,0,0
879,6,2013-10-12,3059,303,1,0,0,0
880,6,2013-10-12,6180,607,1,0,0,0
881,6,2013-10-12,2708,437,1,0,0,0
882,6,2013-10-12,6085,772,1,0,0,0
883,6,2013-10-12,2982,311,1,0,0,0
884,6,2013-10-12,4956,476,1,0,0,0
885,6,2013-10-12,4077,582,1,0,0,0
886,6,2013-10-12,3929,377,1,0,0,0
887,6,2013-10-12,5748,518,1,0,0,0
888,6,2013-10-12,6513,659,1,0,0,0
889,6,2013-10-12,2173,281,1,0,0,0
890,6,2013-10-12,4617,412,1,0,0,0
891,6,2013-10-12,8228,1220,1,0,0,0
892,6,2013-10-12,3489,379,1,0,0,0
893,6,2013-10-12,5948,720,1,0,0,0
894,6,2013-10-12,6363,835,1,0,0,0
895,6,2013-10-12,8447,888,1,0,0,0
896,6,2013-10-12,5887,915,1,0,0,0
897,6,2013-10-12,2792,348,1,0,0,0
898,6,2013-10-12,1633,195,1,0,0,0
899,6,2013-10-12,2565,292,1,0,0,0
900,6,2013-10-12,4542,430,1,0,0,0
901,6,2013-10-12,3959,375,1,0,0,0
902,6,2013-10-12,5206,628,1,0,0,0
903,6,2013-10-12,11584,905,1,0,0,0
904,6,2013-10-12,6171,543,1,0,0,0
905,6,2013-10-12,9122,1351,1,0,0,0
906,6,2013-10-12,8846,1098,1,0,0,0
907,6,2013-10-12,6251,798,1,0,0,0
908,6,2013-10-12,2411,227,1,0,0,0
909,6,2013-10-12,8266,878,1,0,0,0
910,6,2013-10-12,4285,465,1,0,0,0
911,6,2013-10-12,6630,661,1,0,0,0
912,6,2013-10-12,6087,873,1,0,0,0
913,6,2013-10-12,7559,1054,1,0,0,0
914,6,2013-10-12,5399,695,1,0,0,0
915,6,2013-10-12,8053,672,1,0,0,0
916,6,2013-10-12,5622,719,1,0,0,0
917,6,2013-10-12,4518,516,1,0,0,0
918,6,2013-10-12,2873,330,1,0,0,0
919,6,2013-10-12,3410,414,1,0,0,0
920,6,2013-10-12,5421,562,1,0,0,0
921,6,2013-10-12,5048,541,1,0,0,0
922,6,2013-10-12,7027,776,1,0,0,0
923,6,2013-10-12,5269,562,1,0,0,0
924,6,2013-10-12,3281,301,1,0,0,0
925,6,2013-10-12,7346,1461,1,0,0,0
926,6,2013-10-12,6270,504,1,0,0,0
927,6,2013-10-12,7274,971,1,0,0,0
928,6,2013-10-12,6907,659,1,0,0,0
929,6,2013-10-12,3728,484,1,0,0,0
930,6,2013-10-12,7242,1340,1,0,0,0
931,6,2013-10-12,1905,238,1,0,0,0
932,6,2013-10-12,4315,464,1,0,0,0
933,6,2013-10-12,3777,498,1,0,0,0
934,6,2013-10-12,4304,481,1,0,0,0
935,6,2013-10-12,2879,307,1,0,0,0
936,6,2013-10-12,7063,898,1,0,0,0
937,6,2013-10-12,6831,588,1,0,0,0
938,6,2013-10-12,7221,729,1,0,0,1
939,6,2013-10-12,4966,562,1,0,0,0
940,6,2013-10-12,5082,562,1,0,0,0
941,6,2013-10-12,3975,432,1,0,0,0
942,6,2013-10-12,5564,456,1,0,0,0
943,6,2013-10-12,6507,573,1,0,0,0
944,6,2013-10-12,8251,1354,1,0,0,1
945,6,2013-10-12,2455,265,1,0,0,0
946,6,2013-10-12,2589,361,1,0,0,0
947,6,2013-10-12,9719,1318,1,0,0,0
948,6,2013-10-12,5405,1289,1,0,0,0
949,6,2013-10-12,2833,358,1,0,0,0
950,6,2013-10-12,3430,394,1,0,0,0
951,6,2013-10-12,7313,724,1,0,0,0
952,6,2013-10-12,6860,598,1,0,0,0
953,6,2013-10-12,2453,269,1,0,0,0
954,6,2013-10-12,6159,919,1,0,0,0
955,6,2013-10-12,4126,449,1,0,0,0
956,6,2013-10-12,2236,304,1,0,0,0
957,6,2013-10-12,4706,535,1,0,0,0
958,6,2013-10-12,2881,366,1,0,0,0
959,6,2013-10-12,3671,409,1,0,0,0
960,6,2013-10-12,6016,527,1,0,0,0
961,6,2013-10-12,6108,645,1,0,0,0
962,6,2013-10-12,4579,670,1,0,0,0
963,6,2013-10-12,3537,362,1,0,0,0
964,6,2013-10-12,10998,1415,1,0,0,0
965,6,2013-10-12,6784,742,1,0,0,0
966,6,2013-10-12,3477,431,1,0,0,0
967,6,2013-10-12,5918,633,1,0,0,0
968,6,2013-10-12,4677,571,1,0,0,0
969,6,2013-10-12,2384,412,1,0,0,0
970,6,2013-10-12,1096,146,1,0,0,0
971,6,2013-10-12,5185,911,1,0,0,0
972,6,2013-10-12,1483,169,1,0,0,0
973,6,2013-10-12,4496,587,1,0,0,0
974,6,2013-10-12,8239,1188,1,0,0,0
975,6,2013-10-12,4810,495,1,0,0,0
976,6,2013-10-12,3693,448,1,0,0,0
977,6,2013-10-12,3482,412,1,0,0,0
978,6,2013-10-12,5266,759,1,0,0,0
979,6,2013-10-12,4307,528,1,0,0,0
980,6,2013-10-12,5603,486,1,0,0,0
981,6,2013-10-12,5899,684,1,0,0,0
982,6,2013-10-12,5744,526,1,0,0,0
983,6,2013-10-12,10963,1620,1,0,0,0
984,6,2013-10-12,9430,1276,1,0,0,0
985,6,2013-10-12,9390,912,1,0,0,0
986,6,2013-10-12,5546,823,1,0,0,0
987,6,2013-10-12,3737,500,1,0,0,0
988,6,2013-10-12,2589,415,1,0,0,0
989,6,2013-10-12,3718,391,1,0,0,0
990,6,2013-10-12,5333,516,1,0,0,0
991,6,2013-10-12,6604,635,1,0,0,0
992,6,2013-10-12,3458,453,1,0,0,0
993,6,2013-10-12,5438,598,1,0,0,0
994,6,2013-10-12,2110,265,1,0,0,0
995,6,2013-10-12,7298,705,1,0,0,0
996,6,2013-10-12,4144,503,1,0,0,0
997,6,2013-10-12,4635,430,1,0,0,0
998,6,2013-10-12,3465,470,1,0,0,0
999,6,2013-10-12,5780,447,1,0,0,0
1000,6,2013-10-12,7100,653,1,0,0,0
1001,6,2013-10-12,3391,421,1,0,0,0
1002,6,2013-10-12,5619,733,1,0,0,0
1003,6,2013-10-12,4823,529,1,0,0,0
1004,6,2013-10-12,5045,446,1,0,0,0
1005,6,2013-10-12,5266,880,1,0,0,0
1006,6,2013-10-12,6026,921,1,0,0,0
1007,6,2013-10-12,6647,869,1,0,0,0
1008,6,2013-10-12,3929,558,1,0,0,0
1009,6,2013-10-12,3144,324,1,0,0,0
1010,6,2013-10-12,8357,881,1,0,0,0
1011,6,2013-10-12,7016,976,1,0,0,0
1012,6,2013-10-12,6684,566,1,0,0,0
1013,6,2013-10-12,2140,268,1,0,0,0
1014,6,2013-10-12,5793,662,1,0,0,0
1015,6,2013-10-12,4226,379,1,0,0,0
1016,6,2013-10-12,3571,399,1,0,0,0
1017,6,2013-10-12,5817,834,1,0,0,0
1018,6,2013-10-12,10731,1331,1,0,0,0
1019,6,2013-10-12,8342,780,1,0,0,0
1020,6,2013-10-12,10493,1262,1,0,0,0
1021,6,2013-10-12,9214,1080,1,0,0,0
1022,6,2013-10-12,6471,780,1,0,0,0
1023,6,2013-10-12,6182,725,1,0,0,0
1024,6,2013-10-12,5508,803,1,0,0,0
1025,6,2013-10-12,6179,716,1,0,0,0
1026,6,2013-10-12,7633,981,1,0,0,0
1027,6,2013-10-12,12611,1630,1,0,0,0
1028,6,2013-10-12,2551,357,1,0,0,0
1029,6,2013-10-12,1567,212,1,0,0,0
1030,6,2013-10-12,1337,137,1,0,0,0
1031,6,2013-10-12,3440,357,1,0,0,0
1032,6,2013-10-12,5521,552,1,0,0,0
1033,6,2013-10-12,9798,924,1,0,0,0
1034,6,2013-10-12,1850,234,1,0,0,0
1035,6,2013-10-12,2242,260,1,0,0,0
1036,6,2013-10-12,4224,455,1,0,0,0
1037,6,2013-10-12,5887,852,1,0,0,0
1038,6,2013-10-12,5595,515,1,0,0,0
1039,6,2013-10-12,8076,1113,1,0,0,0
1040,6,2013-10-12,6830,735,1,0,0,0
1041,6,2013-10-12,6560,657,1,0,0,0
1042,6,2013-10-12,2410,379,1,0,0,0
1043,6,2013-10-12,9577,1437,1,0,0,0
1044,6,2013-10-12,8299,1063,1,0,0,0
1045,6,2013-10-12,4916,619,1,0,0,0
1046,6,2013-10-12,6786,583,1,0,0,0
1047,6,2013-10-12,3286,397,1,0,0,0
1048,6,2013-10-12,4974,419,1,0,0,0
1049,6,2013-10-12,2832,479,1,0,0,0
1050,6,2013-10-12,6944,511,1,0,0,0
1051,6,2013-10-12,5140,756,1,0,0,0
1052,6,2013-10-12,5514,594,1,0,0,0
1053,6,2013-10-12,5381,699,1,0,0,1
1054,6,2013-10-12,2865,323,1,0,0,0
1055,6,2013-10-12,6934,876,1,0,0,0
1056,6,2013-10-12,3444,388,1,0,0,0
1057,6,2013-10-12,6041,625,1,0,0,0
1058,6,2013-10-12,6847,689,1,0,0,0
1059,6,2013-10-12,7712,1102,1,0,0,0
1060,6,2013-10-12,5368,721,1,0,0,0
1061,6,2013-10-12,7066,582,1,0,0,0
1062,6,2013-10-12,4565,487,1,0,0,0
1063,6,2013-10-12,2998,416,1,0,0,0
1064,6,2013-10-12,8111,949,1,0,0,0
1065,6,2013-10-12,2463,314,1,0,0,0
1066,6,2013-10-12,10658,1104,1,0,0,0
1067,6,2013-10-12,4668,451,1,0,0,0
1068,6,2013-10-12,4606,329,1,0,0,0
1069,6,2013-10-12,3464,486,1,0,0,0
1070,6,2013-10-12,7130,932,1,0,0,1
1071,6,2013-10-12,3530,447,1,0,0,0
1072,6,2013-10-12,3951,403,1,0,0,0
1073,6,2013-10-12,6214,872,1,0,0,0
1074,6,2013-10-12,4535,543,1,0,0,0
1075,6,2013-10-12,12168,1107,1,0,0,0
1076,6,2013-10-12,2574,433,1,0,0,0
1077,6,2013-10-12,2750,338,1,0,0,0
1078,6,2013-10-12,5632,452,1,0,0,0
1079,6,2013-10-12,6628,533,1,0,0,0
1080,6,2013-10-12,9078,789,1,0,0,0
1081,6,2013-10-12,2678,479,1,0,0,0
1082,6,2013-10-12,5861,918,1,0,0,0
1083,6,2013-10-12,4910,364,1,0,0,0
1084,6,2013-10-12,5141,707,1,0,0,0
1085,6,2013-10-12,5411,562,1,0,0,0
1086,6,2013-10-12,4659,716,1,0,0,0
1087,6,2013-10-12,4867,543,1,0,0,1
1088,6,2013-10-12,3172,311,1,0,0,0
1089,6,2013-10-12,10279,1027,1,0,0,0
1090,6,2013-10-12,3443,389,1,0,0,0
1091,6,2013-10-12,5833,513,1,0,0,0
1092,6,2013-10-12,13797,1274,1,0,0,0
1093,6,2013-10-12,7699,859,1,0,0,0
1094,6,2013-10-12,5784,454,1,0,0,0
1095,6,2013-10-12,3368,498,1,0,0,0
1096,6,2013-10-12,4041,548,1,0,0,0
1097,6,2013-10-12,6450,1667,1,0,0,0
1098,6,2013-10-12,2968,420,1,0,0,0
1099,6,2013-10-12,5644,727,1,0,0,0
1100,6,2013-10-12,3374,459,1,0,0,0
1101,6,2013-10-12,6822,711,1,0,0,0
1102,6,2013-10-12,7380,708,1,0,0,0
1103,6,2013-10-12,4473,339,1,0,0,0
1104,6,2013-10-12,6337,485,1,0,0,0
1105,6,2013-10-12,3295,421,1,0,0,0
1106,6,2013-10-12,2122,292,1,0,0,0
1107,6,2013-10-12,5866,662,1,0,0,0
1108,6,2013-10-12,2404,239,1,0,0,0
1109,6,2013-10-12,3644,399,1,0,0,0
1110,6,2013-10-12,2825,369,1,0,0,0
1111,6,2013-10-12,3870,324,1,0,0,0
1112,6,2013-10-12,9686,824,1,0,0,0
1113,6,2013-10-12,4735,524,1,0,0,0
1114,6,2013-10-12,19838,3306,1,0,0,0
1115,6,2013-10-12,5697,419,1,0,0,0
1,5,2013-10-11,5896,670,1,1,0,0
2,5,2013-10-11,4923,547,1,1,0,0
3,5,2013-10-11,7076,700,1,1,0,0
4,5,2013-10-11,10062,1383,1,1,0,1
5,5,2013-10-11,5421,597,1,1,0,0
6,5,2013-10-11,7332,774,1,1,0,0
7,5,2013-10-11,8831,989,1,1,0,1
8,5,2013-10-11,5018,615,1,1,0,1
9,5,2013-10-11,5723,504,1,1,0,0
10,5,2013-10-11,4936,544,1,1,0,1
11,5,2013-10-11,7211,999,1,1,0,1
12,5,2013-10-11,8053,935,1,1,0,1
13,5,2013-10-11,6725,482,1,1,0,0
14,5,2013-10-11,5500,618,1,1,0,0
15,5,2013-10-11,6976,662,1,1,0,1
16,5,2013-10-11,8756,946,1,1,0,0
17,5,2013-10-11,7117,823,1,1,0,0
18,5,2013-10-11,7673,819,1,1,0,0
19,5,2013-10-11,5989,586,1,1,0,0
20,5,2013-10-11,7804,818,1,1,0,0
21,5,2013-10-11,6345,622,1,1,0,0
22,5,2013-10-11,5765,600,1,1,0,0
