Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
478,1,2015-02-02,11306,979,1,1,0,1
479,1,2015-02-02,15771,1605,1,1,0,1
480,1,2015-02-02,7756,861,1,1,0,1
481,1,2015-02-02,6713,556,1,1,0,0
482,1,2015-02-02,10347,1091,1,1,0,1
483,1,2015-02-02,7903,898,1,1,0,1
484,1,2015-02-02,7997,710,1,1,0,0
485,1,2015-02-02,5801,478,1,1,0,0
486,1,2015-02-02,6888,681,1,1,0,0
487,1,2015-02-02,9299,782,1,1,0,0
488,1,2015-02-02,5102,491,1,1,0,0
489,1,2015-02-02,12147,863,1,1,0,1
490,1,2015-02-02,8807,1048,1,1,0,0
491,1,2015-02-02,9474,653,1,1,0,0
492,1,2015-02-02,11289,1379,1,1,0,0
493,1,2015-02-02,12987,1024,1,1,0,0
494,1,2015-02-02,10056,1268,1,1,0,1
495,1,2015-02-02,6995,460,1,1,0,0
496,1,2015-02-02,12683,1122,1,1,0,1
497,1,2015-02-02,11569,1305,1,1,0,0
498,1,2015-02-02,8403,975,1,1,0,0
499,1,2015-02-02,7380,918,1,1,0,0
500,1,2015-02-02,4681,345,1,1,0,0
501,1,2015-02-02,6080,608,1,1,0,0
502,1,2015-02-02,15081,1895,1,1,0,0
503,1,2015-02-02,8330,566,1,1,0,1
504,1,2015-02-02,10205,1231,1,1,0,1
505,1,2015-02-02,6339,725,1,1,0,0
506,1,2015-02-02,9491,950,1,1,0,0
507,1,2015-02-02,12163,829,1,1,0,0
508,1,2015-02-02,9478,866,1,1,0,0
509,1,2015-02-02,8622,648,1,1,0,0
510,1,2015-02-02,11784,1048,1,1,0,0
511,1,2015-02-02,6701,927,1,1,0,1
512,1,2015-02-02,7270,1544,1,1,0,0
513,1,2015-02-02,22946,2324,1,1,0,1
514,1,2015-02-02,8825,795,1,1,0,0
515,1,2015-02-02,8127,607,1,1,0,0
516,1,2015-02-02,8549,955,1,1,0,0
517,1,2015-02-02,9178,887,1,1,0,0
518,1,2015-02-02,7165,561,1,1,0,0
519,1,2015-02-02,6923,652,1,1,0,0
520,1,2015-02-02,5123,515,1,1,0,0
521,1,2015-02-02,5355,422,1,1,0,0
522,1,2015-02-02,8869,625,1,1,0,0
523,1,2015-02-02,16883,1886,1,1,0,1
524,1,2015-02-02,12873,1162,1,1,0,0
525,1,2015-02-02,13207,1021,1,1,0,1
526,1,2015-02-02,16349,1935,1,1,0,1
527,1,2015-02-02,12820,1109,1,1,0,0
528,1,2015-02-02,15269,1182,1,1,0,0
529,1,2015-02-02,10200,914,1,1,0,0
530,1,2015-02-02,4039,498,1,1,0,0
531,1,2015-02-02,6631,731,1,1,0,0
532,1,2015-02-02,14158,1569,1,1,0,0
533,1,2015-02-02,14917,1214,1,1,0,0
534,1,2015-02-02,9926,658,1,1,0,0
535,1,2015-02-02,10591,1060,1,1,0,0
536,1,2015-02-02,11168,1078,1,1,0,0
537,1,2015-02-02,6892,706,1,1,0,0
538,1,2015-02-02,5669,786,1,1,0,0
539,1,2015-02-02,12102,1207,1,1,0,0
540,1,2015-02-02,8979,556,1,1,0,0
541,1,2015-02-02,10494,1198,1,1,0,0
542,1,2015-02-02,6562,500,1,1,0,0
543,1,2015-02-02,4339,327,1,1,0,0
544,1,2015-02-02,20527,2366,1,1,0,0
545,1,2015-02-02,15614,1304,1,1,0,0
546,1,2015-02-02,16854,1779,1,1,0,1
547,1,2015-02-02,6675,440,1,1,0,0
548,1,2015-02-02,7731,512,1,1,0,0
549,1,2015-02-02,5548,636,1,1,0,0
550,1,2015-02-02,7403,590,1,1,0,0
551,1,2015-02-02,10174,1364,1,1,0,0
552,1,2015-02-02,12577,974,1,1,0,0
553,1,2015-02-02,7431,612,1,1,0,0
554,1,2015-02-02,6117,692,1,1,0,0
555,1,2015-02-02,6212,549,1,1,0,0
556,1,2015-02-02,11202,1132,1,1,0,1
557,1,2015-02-02,4396,650,1,1,0,0
558,1,2015-02-02,3793,507,1,1,0,0
559,1,2015-02-02,8850,1046,1,1,0,1
560,1,2015-02-02,18679,2076,1,1,0,1
561,1,2015-02-02,9725,887,1,1,0,0
562,1,2015-02-02,22153,3513,1,1,0,1
563,1,2015-02-02,7008,751,1,1,0,0
564,1,2015-02-02,6223,507,1,1,0,0
565,1,2015-02-02,10607,1051,1,1,0,0
566,1,2015-02-02,6678,689,1,1,0,0
567,1,2015-02-02,7648,868,1,1,0,0
568,1,2015-02-02,6094,480,1,1,0,0
569,1,2015-02-02,5960,803,1,1,0,1
570,1,2015-02-02,6404,828,1,1,0,0
571,1,2015-02-02,7322,478,1,1,0,0
572,1,2015-02-02,9417,690,1,1,0,0
573,1,2015-02-02,4598,353,1,1,0,0
574,1,2015-02-02,11742,762,1,1,0,0
575,1,2015-02-02,9485,747,1,1,0,0
576,1,2015-02-02,12344,1475,1,1,0,1
577,1,2015-02-02,6740,702,1,1,0,0
578,1,2015-02-02,9232,791,1,1,0,0
579,1,2015-02-02,11680,1112,1,1,0,0
580,1,2015-02-02,11940,1769,1,1,0,0
581,1,2015-02-02,8699,855,1,1,0,0
582,1,2015-02-02,11203,1134,1,1,0,0
583,1,2015-02-02,6492,628,1,1,0,1
584,1,2015-02-02,5955,504,1,1,0,0
585,1,2015-02-02,6771,984,1,1,0,0
586,1,2015-02-02,19396,2566,1,1,0,0
587,1,2015-02-02,10865,749,1,1,0,0
588,1,2015-02-02,8823,834,1,1,0,0
589,1,2015-02-02,8516,764,1,1,0,0
590,1,2015-02-02,5376,365,1,1,0,0
591,1,2015-02-02,4929,423,1,1,0,0
592,1,2015-02-02,5519,630,1,1,0,0
593,1,2015-02-02,12471,1466,1,1,0,0
594,1,2015-02-02,6632,624,1,1,0,1
595,1,2015-02-02,21077,2252,1,1,0,1
596,1,2015-02-02,6554,839,1,1,0,1
597,1,2015-02-02,6523,857,1,1,0,0
598,1,2015-02-02,6611,828,1,1,0,0
599,1,2015-02-02,11309,935,1,1,0,1
600,1,2015-02-02,9518,765,1,1,0,0
601,1,2015-02-02,6175,440,1,1,0,0
602,1,2015-02-02,8588,785,1,1,0,0
603,1,2015-02-02,9625,1150,1,1,0,0
604,1,2015-02-02,8391,635,1,1,0,0
605,1,2015-02-02,8365,555,1,1,0,0
606,1,2015-02-02,7655,765,1,1,0,1
607,1,2015-02-02,5867,584,1,1,0,1
608,1,2015-02-02,15757,1353,1,1,0,1
609,1,2015-02-02,6262,590,1,1,0,1
610,1,2015-02-02,5819,646,1,1,0,0
611,1,2015-02-02,5346,422,1,1,0,0
612,1,2015-02-02,7861,436,1,1,0,0
613,1,2015-02-02,9291,1237,1,1,0,1
614,1,2015-02-02,7645,941,1,1,0,0
615,1,2015-02-02,14146,1611,1,1,0,0
616,1,2015-02-02,11171,963,1,1,0,0
617,1,2015-02-02,9394,782,1,1,0,0
618,1,2015-02-02,7527,528,1,1,0,0
619,1,2015-02-02,5162,512,1,1,0,0
620,1,2015-02-02,8833,791,1,1,0,0
621,1,2015-02-02,7654,962,1,1,0,0
622,1,2015-02-02,5379,511,1,1,0,0
623,1,2015-02-02,9176,998,1,1,0,0
624,1,2015-02-02,10737,893,1,1,0,0
625,1,2015-02-02,7283,668,1,1,0,0
626,1,2015-02-02,13728,1062,1,1,0,0
627,1,2015-02-02,8583,745,1,1,0,0
628,1,2015-02-02,10324,1063,1,1,0,1
629,1,2015-02-02,8601,676,1,1,0,0
630,1,2015-02-02,9985,1025,1,1,0,1
631,1,2015-02-02,7101,807,1,1,0,0
632,1,2015-02-02,9436,1082,1,1,0,0
633,1,2015-02-02,5989,440,1,1,0,0
634,1,2015-02-02,10782,949,1,1,0,0
635,1,2015-02-02,10315,919,1,1,0,1
636,1,2015-02-02,9464,1004,1,1,0,0
637,1,2015-02-02,10567,737,1,1,0,0
638,1,2015-02-02,6815,519,1,1,0,0
639,1,2015-02-02,6131,592,1,1,0,0
640,1,2015-02-02,16109,1035,1,1,0,0
641,1,2015-02-02,5081,472,1,1,0,0
642,1,2015-02-02,3894,472,1,1,0,0
643,1,2015-02-02,10423,1220,1,1,0,0
644,1,2015-02-02,9607,1007,1,1,0,0
645,1,2015-02-02,14741,1588,1,1,0,0
646,1,2015-02-02,5695,714,1,1,0,0
647,1,2015-02-02,8218,859,1,1,0,0
648,1,2015-02-02,8610,683,1,1,0,1
649,1,2015-02-02,5603,526,1,1,0,1
650,1,2015-02-02,6916,653,1,1,0,0
651,1,2015-02-02,9776,1155,1,1,0,0
652,1,2015-02-02,10559,929,1,1,0,1
653,1,2015-02-02,7686,628,1,1,0,0
654,1,2015-02-02,10269,1020,1,1,0,0
655,1,2015-02-02,11631,869,1,1,0,0
656,1,2015-02-02,3867,434,1,1,0,0
657,1,2015-02-02,10058,1064,1,1,0,0
658,1,2015-02-02,7842,695,1,1,0,0
659,1,2015-02-02,8201,918,1,1,0,0
660,1,2015-02-02,8254,719,1,1,0,0
661,1,2015-02-02,8158,696,1,1,0,0
662,1,2015-02-02,10926,949,1,1,0,1
663,1,2015-02-02,6401,748,1,1,0,0
664,1,2015-02-02,8501,930,1,1,0,1
665,1,2015-02-02,11902,1511,1,1,0,0
666,1,2015-02-02,9557,807,1,1,0,0
667,1,2015-02-02,12727,1047,1,1,0,0
668,1,2015-02-02,12257,1461,1,1,0,1
669,1,2015-02-02,4604,359,1,1,0,0
670,1,2015-02-02,8244,780,1,1,0,0
671,1,2015-02-02,7636,721,1,1,0,0
672,1,2015-02-02,10352,1457,1,1,0,0
673,1,2015-02-02,10338,783,1,1,0,0
674,1,2015-02-02,25748,1564,1,1,0,0
675,1,2015-02-02,5234,475,1,1,0,0
676,1,2015-02-02,9338,1926,1,1,0,0
677,1,2015-02-02,8752,646,1,1,0,0
678,1,2015-02-02,10605,1152,1,1,0,0
679,1,2015-02-02,12025,1187,1,1,0,1
680,1,2015-02-02,6433,916,1,1,0,0
681,1,2015-02-02,5103,612,1,1,0,0
682,1,2015-02-02,16274,2187,1,1,0,1
683,1,2015-02-02,12484,1099,1,1,0,1
684,1,2015-02-02,10336,716,1,1,0,0
685,1,2015-02-02,9709,815,1,1,0,0
686,1,2015-02-02,10994,1105,1,1,0,0
687,1,2015-02-02,8894,753,1,1,0,0
688,1,2015-02-02,4933,477,1,1,0,1
689,1,2015-02-02,9470,846,1,1,0,0
690,1,2015-02-02,7702,1016,1,1,0,0
691,1,2015-02-02,10989,746,1,1,0,0
692,1,2015-02-02,11467,1202,1,1,0,0
693,1,2015-02-02,11170,753,1,1,0,0
694,1,2015-02-02,7927,769,1,1,0,0
695,1,2015-02-02,8223,703,1,1,0,0
696,1,2015-02-02,10931,1232,1,1,0,0
697,1,2015-02-02,15164,1231,1,1,0,0
698,1,2015-02-02,20938,2357,1,1,0,1
699,1,2015-02-02,0,0,0,1,0,0
700,1,2015-02-02,7369,758,1,1,0,0
701,1,2015-02-02,8994,817,1,1,0,0
702,1,2015-02-02,5323,394,1,1,0,0
703,1,2015-02-02,4760,447,1,1,0,0
704,1,2015-02-02,13729,1353,1,1,0,1
705,1,2015-02-02,11349,1212,1,1,0,0
706,1,2015-02-02,5641,435,1,1,0,0
707,1,2015-02-02,12757,1187,1,1,0,0
708,1,2015-02-02,7052,623,1,1,0,0
709,1,2015-02-02,11864,1606,1,1,0,1
710,1,2015-02-02,6935,494,1,1,0,0
711,1,2015-02-02,8612,581,1,1,0,0
712,1,2015-02-02,5505,479,1,1,0,0
713,1,2015-02-02,11082,1194,1,1,0,0
714,1,2015-02-02,5442,375,1,1,0,0
715,1,2015-02-02,9751,946,1,1,0,1
716,1,2015-02-02,5723,417,1,1,0,0
717,1,2015-02-02,9390,838,1,1,0,0
718,1,2015-02-02,10891,1113,1,1,0,0
719,1,2015-02-02,4364,351,1,1,0,0
720,1,2015-02-02,9160,818,1,1,0,0
721,1,2015-02-02,8715,795,1,1,0,0
722,1,2015-02-02,13903,1942,1,1,0,1
723,1,2015-02-02,9067,663,1,1,0,0
724,1,2015-02-02,8349,766,1,1,0,0
725,1,2015-02-02,7275,670,1,1,0,0
726,1,2015-02-02,17071,1519,1,1,0,0
727,1,2015-02-02,6000,581,1,1,0,0
728,1,2015-02-02,4885,393,1,1,0,0
729,1,2015-02-02,17224,1526,1,1,0,0
730,1,2015-02-02,10153,1074,1,1,0,1
731,1,2015-02-02,12027,1078,1,1,0,0
732,1,2015-02-02,5287,578,1,1,0,0
733,1,2015-02-02,18478,3612,1,1,0,0
734,1,2015-02-02,8302,672,1,1,0,0
735,1,2015-02-02,8367,735,1,1,0,1
736,1,2015-02-02,6173,571,1,1,0,0
737,1,2015-02-02,8977,1185,1,1,0,0
738,1,2015-02-02,11725,855,1,1,0,0
739,1,2015-02-02,13588,980,1,1,0,0
740,1,2015-02-02,8014,557,1,1,0,0
741,1,2015-02-02,11096,1171,1,1,0,1
742,1,2015-02-02,12505,1187,1,1,0,0
743,1,2015-02-02,6271,576,1,1,0,0
744,1,2015-02-02,7779,841,1,1,0,0
745,1,2015-02-02,13710,1156,1,1,0,0
746,1,2015-02-02,9979,715,1,1,0,0
747,1,2015-02-02,10277,850,1,1,0,1
748,1,2015-02-02,7387,570,1,1,0,0
749,1,2015-02-02,7027,788,1,1,0,0
750,1,2015-02-02,6182,493,1,1,0,0
751,1,2015-02-02,5448,675,1,1,0,0
752,1,2015-02-02,7796,591,1,1,0,0
753,1,2015-02-02,10858,878,1,1,0,0
754,1,2015-02-02,11485,1239,1,1,0,1
755,1,2015-02-02,14169,1148,1,1,0,1
756,1,2015-02-02,19806,2515,1,1,0,0
757,1,2015-02-02,9144,721,1,1,0,0
758,1,2015-02-02,4986,613,1,1,0,0
759,1,2015-02-02,9833,944,1,1,0,0
760,1,2015-02-02,8196,1152,1,1,0,1
761,1,2015-02-02,11530,1214,1,1,0,1
762,1,2015-02-02,5069,459,1,1,0,0
763,1,2015-02-02,7672,662,1,1,0,0
764,1,2015-02-02,4868,497,1,1,0,0
765,1,2015-02-02,8145,675,1,1,0,0
766,1,2015-02-02,8737,662,1,1,0,0
767,1,2015-02-02,9022,796,1,1,0,0
768,1,2015-02-02,18397,1767,1,1,0,0
769,1,2015-02-02,13249,3600,1,1,0,0
770,1,2015-02-02,8862,899,1,1,0,0
771,1,2015-02-02,7795,716,1,1,0,0
772,1,2015-02-02,5209,630,1,1,0,0
773,1,2015-02-02,7856,882,1,1,0,0
774,1,2015-02-02,8042,937,1,1,0,0
775,1,2015-02-02,9622,653,1,1,0,0
776,1,2015-02-02,6905,723,1,1,0,0
777,1,2015-02-02,5083,375,1,1,0,0
778,1,2015-02-02,7448,906,1,1,0,0
779,1,2015-02-02,12525,1000,1,1,0,0
780,1,2015-02-02,10644,1086,1,1,0,0
781,1,2015-02-02,8928,1027,1,1,0,1
782,1,2015-02-02,6967,614,1,1,0,0
783,1,2015-02-02,8867,820,1,1,0,1
784,1,2015-02-02,9308,909,1,1,0,0
785,1,2015-02-02,11072,831,1,1,0,0
786,1,2015-02-02,5631,792,1,1,0,1
787,1,2015-02-02,15424,1573,1,1,0,0
788,1,2015-02-02,21997,1936,1,1,0,1
789,1,2015-02-02,3941,562,1,1,0,0
790,1,2015-02-02,9170,767,1,1,0,0
791,1,2015-02-02,13911,1185,1,1,0,0
792,1,2015-02-02,10769,855,1,1,0,0
793,1,2015-02-02,8652,710,1,1,0,0
794,1,2015-02-02,4020,623,1,1,0,0
795,1,2015-02-02,6507,592,1,1,0,0
796,1,2015-02-02,11456,936,1,1,0,0
797,1,2015-02-02,5164,471,1,1,0,0
798,1,2015-02-02,12464,1337,1,1,0,0
799,1,2015-02-02,12987,1059,1,1,0,0
800,1,2015-02-02,7285,606,1,1,0,0
801,1,2015-02-02,6630,580,1,1,0,0
802,1,2015-02-02,9281,638,1,1,0,0
803,1,2015-02-02,7934,609,1,1,0,0
804,1,2015-02-02,6236,471,1,1,0,0
805,1,2015-02-02,7418,598,1,1,0,0
806,1,2015-02-02,9148,651,1,1,0,0
807,1,2015-02-02,11664,1150,1,1,0,0
808,1,2015-02-02,10057,783,1,1,0,0
809,1,2015-02-02,14056,1045,1,1,0,0
810,1,2015-02-02,7949,576,1,1,0,0
811,1,2015-02-02,5339,801,1,1,0,0
812,1,2015-02-02,10942,1167,1,1,0,0
813,1,2015-02-02,8036,837,1,1,0,0
814,1,2015-02-02,12371,900,1,1,0,1
815,1,2015-02-02,7285,666,1,1,0,0
816,1,2015-02-02,5694,767,1,1,0,0
817,1,2015-02-02,24894,3197,1,1,0,1
818,1,2015-02-02,9628,910,1,1,0,0
819,1,2015-02-02,7345,613,1,1,0,0
820,1,2015-02-02,12104,1043,1,1,0,0
821,1,2015-02-02,10893,1120,1,1,0,1
822,1,2015-02-02,9681,720,1,1,0,0
823,1,2015-02-02,8822,773,1,1,0,0
824,1,2015-02-02,9377,1127,1,1,0,0
825,1,2015-02-02,5533,603,1,1,0,0
826,1,2015-02-02,11357,916,1,1,0,0
827,1,2015-02-02,13347,1574,1,1,0,1
828,1,2015-02-02,8395,857,1,1,0,1
829,1,2015-02-02,6965,882,1,1,0,0
830,1,2015-02-02,9023,694,1,1,0,0
831,1,2015-02-02,16247,1821,1,1,0,0
832,1,2015-02-02,7667,610,1,1,0,0
833,1,2015-02-02,7283,620,1,1,0,0
834,1,2015-02-02,8409,815,1,1,0,1
835,1,2015-02-02,8423,814,1,1,0,0
836,1,2015-02-02,10743,1114,1,1,0,0
837,1,2015-02-02,6044,662,1,1,0,0
838,1,2015-02-02,11835,1038,1,1,0,1
839,1,2015-02-02,5437,654,1,1,0,1
840,1,2015-02-02,10063,1297,1,1,0,1
841,1,2015-02-02,4839,583,1,1,0,0
842,1,2015-02-02,21334,1290,1,1,0,0
843,1,2015-02-02,11040,1237,1,1,0,1
844,1,2015-02-02,5794,528,1,1,0,0
845,1,2015-02-02,5078,331,1,1,0,0
846,1,2015-02-02,13463,1115,1,1,0,0
847,1,2015-02-02,8298,1055,1,1,0,0
848,1,2015-02-02,9077,925,1,1,0,0
849,1,2015-02-02,10741,1150,1,1,0,1
850,1,2015-02-02,9368,867,1,1,0,0
851,1,2015-02-02,5112,364,1,1,0,0
852,1,2015-02-02,6812,769,1,1,0,0
853,1,2015-02-02,10143,1016,1,1,0,0
854,1,2015-02-02,7947,742,1,1,0,0
855,1,2015-02-02,8990,833,1,1,0,0
856,1,2015-02-02,9507,1217,1,1,0,0
857,1,2015-02-02,10292,1082,1,1,0,0
858,1,2015-02-02,5478,431,1,1,0,0
859,1,2015-02-02,8451,760,1,1,0,0
860,1,2015-02-02,7906,909,1,1,0,0
861,1,2015-02-02,5138,640,1,1,0,0
862,1,2015-02-02,11956,1399,1,1,0,0
863,1,2015-02-02,10207,1123,1,1,0,0
864,1,2015-02-02,5410,676,1,1,0,0
865,1,2015-02-02,9766,750,1,1,0,0
866,1,2015-02-02,9276,602,1,1,0,0
867,1,2015-02-02,5419,479,1,1,0,0
868,1,2015-02-02,11713,742,1,1,0,0
869,1,2015-02-02,10831,1253,1,1,0,0
870,1,2015-02-02,9125,1005,1,1,0,1
871,1,2015-02-02,7593,507,1,1,0,0
872,1,2015-02-02,10077,971,1,1,0,0
873,1,2015-02-02,5721,610,1,1,0,0
874,1,2015-02-02,6223,627,1,1,0,1
875,1,2015-02-02,5190,417,1,1,0,0
876,1,2015-02-02,13722,1356,1,1,0,1
877,1,2015-02-02,7956,964,1,1,0,0
878,1,2015-02-02,11759,981,1,1,0,1
879,1,2015-02-02,4730,408,1,1,0,0
880,1,2015-02-02,9480,973,1,1,0,0
881,1,2015-02-02,6512,801,1,1,0,0
882,1,2015-02-02,6969,840,1,1,0,0
883,1,2015-02-02,6768,621,1,1,0,0
884,1,2015-02-02,8882,741,1,1,0,0
885,1,2015-02-02,6589,820,1,1,0,0
886,1,2015-02-02,9438,824,1,1,0,0
887,1,2015-02-02,9746,749,1,1,0,0
888,1,2015-02-02,9641,797,1,1,0,0
889,1,2015-02-02,5836,563,1,1,0,1
890,1,2015-02-02,7920,540,1,1,0,0
891,1,2015-02-02,9981,1231,1,1,0,0
892,1,2015-02-02,11603,1089,1,1,0,0
893,1,2015-02-02,7322,902,1,1,0,0
894,1,2015-02-02,14145,1407,1,1,0,0
895,1,2015-02-02,11809,1014,1,1,0,0
896,1,2015-02-02,8516,1209,1,1,0,0
897,1,2015-02-02,3843,412,1,1,0,0
898,1,2015-02-02,11872,1055,1,1,0,1
899,1,2015-02-02,9523,843,1,1,0,0
900,1,2015-02-02,6544,564,1,1,0,0
901,1,2015-02-02,9533,805,1,1,0,0
902,1,2015-02-02,5394,678,1,1,0,0
903,1,2015-02-02,12922,806,1,1,0,0
904,1,2015-02-02,7207,560,1,1,0,0
905,1,2015-02-02,8750,1168,1,1,0,0
906,1,2015-02-02,17512,1541,1,1,0,0
907,1,2015-02-02,8206,995,1,1,0,0
908,1,2015-02-02,6568,479,1,1,0,0
909,1,2015-02-02,13289,1171,1,1,0,0
910,1,2015-02-02,8086,746,1,1,0,1
911,1,2015-02-02,13313,1171,1,1,0,0
912,1,2015-02-02,6633,787,1,1,0,0
913,1,2015-02-02,11286,1303,1,1,0,0
914,1,2015-02-02,13108,1413,1,1,0,0
915,1,2015-02-02,5345,414,1,1,0,0
916,1,2015-02-02,6355,802,1,1,0,0
917,1,2015-02-02,9418,908,1,1,0,0
918,1,2015-02-02,7098,690,1,1,0,0
919,1,2015-02-02,7222,854,1,1,0,0
920,1,2015-02-02,9697,806,1,1,0,0
921,1,2015-02-02,14223,1482,1,1,0,0
922,1,2015-02-02,7132,658,1,1,0,0
923,1,2015-02-02,6310,721,1,1,0,1
924,1,2015-02-02,6618,568,1,1,0,0
925,1,2015-02-02,6500,1066,1,1,0,0
926,1,2015-02-02,9497,630,1,1,0,0
927,1,2015-02-02,7752,1005,1,1,0,0
928,1,2015-02-02,9989,805,1,1,0,0
929,1,2015-02-02,7918,869,1,1,0,0
930,1,2015-02-02,9788,1442,1,1,0,0
931,1,2015-02-02,4165,464,1,1,0,0
932,1,2015-02-02,8498,838,1,1,0,0
933,1,2015-02-02,12083,1305,1,1,0,0
934,1,2015-02-02,10177,865,1,1,0,0
935,1,2015-02-02,7689,776,1,1,0,0
936,1,2015-02-02,7622,905,1,1,0,0
937,1,2015-02-02,8590,660,1,1,0,0
938,1,2015-02-02,12553,1204,1,1,0,1
939,1,2015-02-02,7087,655,1,1,0,0
940,1,2015-02-02,10341,984,1,1,0,0
941,1,2015-02-02,6632,641,1,1,0,0
942,1,2015-02-02,8421,586,1,1,0,0
943,1,2015-02-02,8083,699,1,1,0,0
944,1,2015-02-02,11003,1537,1,1,0,1
945,1,2015-02-02,5720,640,1,1,0,0
946,1,2015-02-02,6851,741,1,1,0,0
947,1,2015-02-02,7888,963,1,1,0,0
948,1,2015-02-02,8335,1992,1,1,0,0
949,1,2015-02-02,8343,662,1,1,0,1
950,1,2015-02-02,7943,703,1,1,0,0
951,1,2015-02-02,10793,935,1,1,0,0
952,1,2015-02-02,6961,517,1,1,0,0
953,1,2015-02-02,8676,775,1,1,0,1
954,1,2015-02-02,9993,1053,1,1,0,0
955,1,2015-02-02,7027,616,1,1,0,0
956,1,2015-02-02,5068,574,1,1,0,0
957,1,2015-02-02,13135,1212,1,1,0,1
958,1,2015-02-02,5326,632,1,1,0,1
959,1,2015-02-02,10630,1014,1,1,0,1
960,1,2015-02-02,8018,587,1,1,0,0
961,1,2015-02-02,8644,851,1,1,0,0
962,1,2015-02-02,10889,1191,1,1,0,0
963,1,2015-02-02,18429,1583,1,1,0,0
964,1,2015-02-02,12238,1471,1,1,0,0
965,1,2015-02-02,13173,1200,1,1,0,0
966,1,2015-02-02,5582,684,1,1,0,0
967,1,2015-02-02,10645,1050,1,1,0,0
968,1,2015-02-02,10178,1154,1,1,0,0
969,1,2015-02-02,4307,673,1,1,0,0
970,1,2015-02-02,4923,577,1,1,0,0
971,1,2015-02-02,12764,1308,1,1,0,1
972,1,2015-02-02,4626,501,1,1,0,1
973,1,2015-02-02,10150,1134,1,1,0,0
974,1,2015-02-02,14727,1908,1,1,0,0
975,1,2015-02-02,10097,879,1,1,0,0
976,1,2015-02-02,10665,952,1,1,0,0
977,1,2015-02-02,7800,717,1,1,0,0
978,1,2015-02-02,12007,1414,1,1,0,0
979,1,2015-02-02,8969,810,1,1,0,1
980,1,2015-02-02,7581,544,1,1,0,0
981,1,2015-02-02,10910,1063,1,1,0,1
982,1,2015-02-02,12340,957,1,1,0,0
983,1,2015-02-02,12422,1424,1,1,0,0
984,1,2015-02-02,7815,818,1,1,0,0
985,1,2015-02-02,10209,914,1,1,0,0
986,1,2015-02-02,7041,826,1,1,0,0
