Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
122,5,2014-10-24,5906,759,1,1,0,1
123,5,2014-10-24,8491,1002,1,1,0,0
124,5,2014-10-24,4874,674,1,1,0,0
125,5,2014-10-24,10678,1427,1,1,0,1
126,5,2014-10-24,5694,517,1,1,0,0
128,5,2014-10-24,7525,562,1,1,0,1
130,5,2014-10-24,5282,592,1,1,0,1
131,5,2014-10-24,4723,535,1,1,0,0
133,5,2014-10-24,7487,859,1,1,0,0
134,5,2014-10-24,4380,490,1,1,0,1
135,5,2014-10-24,5896,550,1,1,0,1
138,5,2014-10-24,6994,697,1,1,0,1
140,5,2014-10-24,6801,869,1,1,0,1
141,5,2014-10-24,5713,590,1,1,0,0
142,5,2014-10-24,4516,594,1,1,0,0
143,5,2014-10-24,6466,613,1,1,0,1
146,5,2014-10-24,8547,729,1,1,0,0
147,5,2014-10-24,8125,1002,1,1,0,0
148,5,2014-10-24,7684,811,1,1,0,1
150,5,2014-10-24,8362,850,1,1,0,1
151,5,2014-10-24,7274,768,1,1,0,0
152,5,2014-10-24,6043,684,1,1,0,0
153,5,2014-10-24,8226,718,1,1,0,0
154,5,2014-10-24,8520,731,1,1,0,1
156,5,2014-10-24,7200,792,1,1,0,0
157,5,2014-10-24,9358,987,1,1,0,0
158,5,2014-10-24,8387,533,1,1,0,1
160,5,2014-10-24,5190,521,1,1,0,1
161,5,2014-10-24,7462,882,1,1,0,0
162,5,2014-10-24,8108,589,1,1,0,1
163,5,2014-10-24,6102,792,1,1,0,1
166,5,2014-10-24,5529,762,1,1,0,0
167,5,2014-10-24,9492,1101,1,1,0,0
168,5,2014-10-24,7865,764,1,1,0,0
169,5,2014-10-24,6170,620,1,1,0,0
170,5,2014-10-24,5192,593,1,1,0,0
171,5,2014-10-24,9122,1006,1,1,0,0
173,5,2014-10-24,7781,957,1,1,0,1
175,5,2014-10-24,5305,637,1,1,0,1
176,5,2014-10-24,5447,640,1,1,0,0
177,5,2014-10-24,3876,520,1,1,0,0
178,5,2014-10-24,10677,984,1,1,0,1
179,5,2014-10-24,6747,942,1,1,0,0
180,5,2014-10-24,6313,806,1,1,0,1
182,5,2014-10-24,5509,457,1,1,0,1
184,5,2014-10-24,6529,567,1,1,0,0
185,5,2014-10-24,8516,609,1,1,0,1
187,5,2014-10-24,6711,872,1,1,0,1
188,5,2014-10-24,4984,426,1,1,0,1
189,5,2014-10-24,8254,826,1,1,0,1
193,5,2014-10-24,4445,653,1,1,0,0
194,5,2014-10-24,5216,442,1,1,0,0
195,5,2014-10-24,9851,1318,1,1,0,0
196,5,2014-10-24,5319,685,1,1,0,0
197,5,2014-10-24,7810,1005,1,1,0,1
198,5,2014-10-24,3418,432,1,1,0,0
199,5,2014-10-24,8043,619,1,1,0,1
200,5,2014-10-24,7094,957,1,1,0,0
201,5,2014-10-24,5947,478,1,1,0,0
202,5,2014-10-24,5291,496,1,1,0,1
203,5,2014-10-24,6673,884,1,1,0,0
205,5,2014-10-24,6167,871,1,1,0,1
206,5,2014-10-24,7997,897,1,1,0,0
207,5,2014-10-24,9797,1178,1,1,0,1
208,5,2014-10-24,3164,492,1,1,0,1
209,5,2014-10-24,5346,582,1,1,0,1
210,5,2014-10-24,3871,383,1,1,0,1
211,5,2014-10-24,11954,1378,1,1,0,1
212,5,2014-10-24,4304,442,1,1,0,1
213,5,2014-10-24,7633,637,1,1,0,0
214,5,2014-10-24,8786,743,1,1,0,0
216,5,2014-10-24,7511,974,1,1,0,0
217,5,2014-10-24,4011,614,1,1,0,1
219,5,2014-10-24,3395,419,1,1,0,0
220,5,2014-10-24,5023,652,1,1,0,0
221,5,2014-10-24,5789,568,1,1,0,1
222,5,2014-10-24,4365,539,1,1,0,1
223,5,2014-10-24,8243,844,1,1,0,0
224,5,2014-10-24,6487,468,1,1,0,0
225,5,2014-10-24,5450,560,1,1,0,0
226,5,2014-10-24,6751,680,1,1,0,1
227,5,2014-10-24,6538,613,1,1,0,0
228,5,2014-10-24,8874,644,1,1,0,0
229,5,2014-10-24,8178,710,1,1,0,1
230,5,2014-10-24,7078,918,1,1,0,1
232,5,2014-10-24,3981,355,1,1,0,0
233,5,2014-10-24,8283,969,1,1,0,1
234,5,2014-10-24,11303,1022,1,1,0,0
235,5,2014-10-24,6196,542,1,1,0,1
236,5,2014-10-24,7114,866,1,1,0,1
237,5,2014-10-24,4376,619,1,1,0,1
238,5,2014-10-24,7712,1176,1,1,0,0
239,5,2014-10-24,4731,516,1,1,0,0
240,5,2014-10-24,4924,464,1,1,0,1
241,5,2014-10-24,6637,769,1,1,0,0
242,5,2014-10-24,4056,357,1,1,0,1
244,5,2014-10-24,5690,636,1,1,0,0
245,5,2014-10-24,8671,1010,1,1,0,1
246,5,2014-10-24,6854,912,1,1,0,1
247,5,2014-10-24,8837,710,1,1,0,1
248,5,2014-10-24,7532,1048,1,1,0,1
249,5,2014-10-24,4602,549,1,1,0,1
250,5,2014-10-24,8999,685,1,1,0,1
251,5,2014-10-24,17737,2394,1,1,0,0
252,5,2014-10-24,10119,727,1,1,0,0
253,5,2014-10-24,4774,646,1,1,0,0
254,5,2014-10-24,3519,281,1,1,0,1
255,5,2014-10-24,6353,609,1,1,0,0
256,5,2014-10-24,9812,1280,1,1,0,0
257,5,2014-10-24,5146,603,1,1,0,1
259,5,2014-10-24,11093,2409,1,1,0,1
260,5,2014-10-24,6295,898,1,1,0,1
261,5,2014-10-24,14349,1139,1,1,0,0
262,5,2014-10-24,18357,3153,1,1,0,1
264,5,2014-10-24,6448,866,1,1,0,1
265,5,2014-10-24,3916,453,1,1,0,1
266,5,2014-10-24,4178,527,1,1,0,1
267,5,2014-10-24,8205,1056,1,1,0,1
268,5,2014-10-24,4652,603,1,1,0,0
269,5,2014-10-24,9145,1246,1,1,0,0
270,5,2014-10-24,9030,1160,1,1,0,1
271,5,2014-10-24,8579,834,1,1,0,1
272,5,2014-10-24,6161,619,1,1,0,1
273,5,2014-10-24,7029,740,1,1,0,0
274,5,2014-10-24,3801,1066,1,1,0,1
276,5,2014-10-24,4456,576,1,1,0,1
278,5,2014-10-24,6784,788,1,1,0,1
280,5,2014-10-24,5779,494,1,1,0,0
281,5,2014-10-24,5619,545,1,1,0,1
282,5,2014-10-24,4369,633,1,1,0,1
285,5,2014-10-24,5228,498,1,1,0,1
286,5,2014-10-24,5758,514,1,1,0,0
289,5,2014-10-24,5133,534,1,1,0,1
290,5,2014-10-24,7727,798,1,1,0,0
291,5,2014-10-24,7949,880,1,1,0,1
292,5,2014-10-24,5402,687,1,1,0,1
293,5,2014-10-24,6423,860,1,1,0,1
294,5,2014-10-24,5342,772,1,1,0,1
295,5,2014-10-24,5172,721,1,1,0,0
296,5,2014-10-24,6519,739,1,1,0,1
297,5,2014-10-24,6802,711,1,1,0,0
299,5,2014-10-24,6286,716,1,1,0,1
300,5,2014-10-24,7175,950,1,1,0,1
301,5,2014-10-24,5628,642,1,1,0,1
302,5,2014-10-24,3664,371,1,1,0,1
303,5,2014-10-24,6206,705,1,1,0,0
304,5,2014-10-24,7253,1084,1,1,0,0
305,5,2014-10-24,4939,485,1,1,0,1
307,5,2014-10-24,2967,326,1,1,0,0
308,5,2014-10-24,8670,881,1,1,0,0
309,5,2014-10-24,6847,622,1,1,0,0
310,5,2014-10-24,9450,785,1,1,0,1
311,5,2014-10-24,5481,678,1,1,0,1
312,5,2014-10-24,5791,555,1,1,0,1
313,5,2014-10-24,6967,723,1,1,0,0
314,5,2014-10-24,5154,610,1,1,0,0
315,5,2014-10-24,3957,445,1,1,0,1
316,5,2014-10-24,9761,930,1,1,0,0
318,5,2014-10-24,8130,715,1,1,0,1
319,5,2014-10-24,9129,1019,1,1,0,1
320,5,2014-10-24,12753,1815,1,1,0,1
321,5,2014-10-24,6124,626,1,1,0,1
322,5,2014-10-24,5325,582,1,1,0,0
323,5,2014-10-24,7135,601,1,1,0,1
324,5,2014-10-24,5478,705,1,1,0,0
325,5,2014-10-24,6515,635,1,1,0,0
326,5,2014-10-24,4980,432,1,1,0,1
327,5,2014-10-24,8348,1018,1,1,0,0
328,5,2014-10-24,4712,546,1,1,0,0
329,5,2014-10-24,8520,765,1,1,0,0
330,5,2014-10-24,4575,469,1,1,0,0
331,5,2014-10-24,5710,724,1,1,0,1
332,5,2014-10-24,3949,523,1,1,0,0
333,5,2014-10-24,10212,1322,1,1,0,1
334,5,2014-10-24,5460,589,1,1,0,0
335,5,2014-10-24,14895,2689,1,1,0,0
336,5,2014-10-24,12013,1813,1,1,0,1
337,5,2014-10-24,5153,387,1,1,0,1
338,5,2014-10-24,7261,611,1,1,0,1
339,5,2014-10-24,5253,705,1,1,0,1
340,5,2014-10-24,5416,691,1,1,0,1
341,5,2014-10-24,5878,816,1,1,0,0
343,5,2014-10-24,7506,758,1,1,0,0
344,5,2014-10-24,8030,1102,1,1,0,1
346,5,2014-10-24,7323,671,1,1,0,0
347,5,2014-10-24,5342,431,1,1,0,0
349,5,2014-10-24,6998,773,1,1,0,1
350,5,2014-10-24,7091,528,1,1,0,1
351,5,2014-10-24,6129,518,1,1,0,0
352,5,2014-10-24,6763,654,1,1,0,1
353,5,2014-10-24,6003,1592,1,1,0,0
354,5,2014-10-24,9219,794,1,1,0,0
355,5,2014-10-24,8507,1036,1,1,0,1
356,5,2014-10-24,6036,474,1,1,0,0
357,5,2014-10-24,6890,972,1,1,0,1
358,5,2014-10-24,9810,1119,1,1,0,0
359,5,2014-10-24,6145,582,1,1,0,1
360,5,2014-10-24,7102,780,1,1,0,1
361,5,2014-10-24,7025,748,1,1,0,0
362,5,2014-10-24,9329,1237,1,1,0,1
363,5,2014-10-24,7372,906,1,1,0,1
364,5,2014-10-24,5607,614,1,1,0,1
366,5,2014-10-24,6795,700,1,1,0,0
367,5,2014-10-24,4764,535,1,1,0,1
368,5,2014-10-24,8849,694,1,1,0,0
369,5,2014-10-24,6951,588,1,1,0,1
370,5,2014-10-24,7877,688,1,1,0,0
371,5,2014-10-24,6258,494,1,1,0,1
372,5,2014-10-24,8252,771,1,1,0,0
373,5,2014-10-24,4486,330,1,1,0,0
374,5,2014-10-24,7026,827,1,1,0,1
375,5,2014-10-24,9852,893,1,1,0,0
376,5,2014-10-24,7958,964,1,1,0,1
377,5,2014-10-24,7514,957,1,1,0,1
378,5,2014-10-24,5889,930,1,1,0,0
379,5,2014-10-24,3798,460,1,1,0,0
380,5,2014-10-24,15569,1526,1,1,0,0
381,5,2014-10-24,9922,1023,1,1,0,0
382,5,2014-10-24,9370,748,1,1,0,0
383,5,2014-10-24,17187,2239,1,1,0,1
384,5,2014-10-24,9502,1023,1,1,0,0
386,5,2014-10-24,7060,591,1,1,0,0
387,5,2014-10-24,7886,1055,1,1,0,0
388,5,2014-10-24,10246,1130,1,1,0,0
389,5,2014-10-24,10511,1244,1,1,0,1
390,5,2014-10-24,11451,1027,1,1,0,1
391,5,2014-10-24,6714,928,1,1,0,0
392,5,2014-10-24,8189,813,1,1,0,0
393,5,2014-10-24,5251,563,1,1,0,0
394,5,2014-10-24,8065,694,1,1,0,1
395,5,2014-10-24,4521,609,1,1,0,0
396,5,2014-10-24,9951,1067,1,1,0,0
397,5,2014-10-24,6757,1012,1,1,0,0
398,5,2014-10-24,6169,671,1,1,0,1
400,5,2014-10-24,9570,1303,1,1,0,0
401,5,2014-10-24,6942,640,1,1,0,1
402,5,2014-10-24,5691,614,1,1,0,0
403,5,2014-10-24,7868,799,1,1,0,0
404,5,2014-10-24,4590,583,1,1,0,0
405,5,2014-10-24,5158,552,1,1,0,0
406,5,2014-10-24,6157,464,1,1,0,1
408,5,2014-10-24,5171,482,1,1,0,0
409,5,2014-10-24,4952,589,1,1,0,1
410,5,2014-10-24,5791,740,1,1,0,0
411,5,2014-10-24,9619,730,1,1,0,1
414,5,2014-10-24,5732,435,1,1,0,1
415,5,2014-10-24,6203,555,1,1,0,1
416,5,2014-10-24,10321,1358,1,1,0,1
417,5,2014-10-24,7000,778,1,1,0,0
418,5,2014-10-24,6140,727,1,1,0,0
419,5,2014-10-24,4550,791,1,1,0,1
421,5,2014-10-24,8805,984,1,1,0,1
422,5,2014-10-24,4335,486,1,1,0,1
423,5,2014-10-24,11811,2147,1,1,0,1
424,5,2014-10-24,6887,846,1,1,0,0
425,5,2014-10-24,3160,470,1,1,0,0
426,5,2014-10-24,4682,619,1,1,0,0
431,5,2014-10-24,9596,1040,1,1,0,0
432,5,2014-10-24,11969,1678,1,1,0,1
433,5,2014-10-24,5062,594,1,1,0,1
435,5,2014-10-24,3243,370,1,1,0,0
436,5,2014-10-24,5571,623,1,1,0,1
437,5,2014-10-24,7447,730,1,1,0,1
438,5,2014-10-24,5816,602,1,1,0,1
439,5,2014-10-24,6592,858,1,1,0,1
440,5,2014-10-24,5340,656,1,1,0,0
441,5,2014-10-24,6882,766,1,1,0,0
442,5,2014-10-24,4626,487,1,1,0,0
443,5,2014-10-24,6059,565,1,1,0,1
444,5,2014-10-24,13998,1737,1,1,0,1
445,5,2014-10-24,8075,1291,1,1,0,0
446,5,2014-10-24,5762,715,1,1,0,0
447,5,2014-10-24,4708,571,1,1,0,1
448,5,2014-10-24,9396,834,1,1,0,0
449,5,2014-10-24,9885,1409,1,1,0,1
450,5,2014-10-24,7764,897,1,1,0,0
451,5,2014-10-24,5809,490,1,1,0,1
452,5,2014-10-24,4514,478,1,1,0,1
453,5,2014-10-24,6982,786,1,1,0,1
454,5,2014-10-24,6107,802,1,1,0,0
455,5,2014-10-24,6693,444,1,1,0,0
456,5,2014-10-24,5408,826,1,1,0,0
458,5,2014-10-24,7489,722,1,1,0,1
459,5,2014-10-24,8230,1028,1,1,0,1
460,5,2014-10-24,3979,377,1,1,0,0
461,5,2014-10-24,4711,448,1,1,0,0
462,5,2014-10-24,4774,624,1,1,0,0
463,5,2014-10-24,6567,1079,1,1,0,0
464,5,2014-10-24,9695,1240,1,1,0,1
465,5,2014-10-24,7616,598,1,1,0,1
466,5,2014-10-24,8646,898,1,1,0,0
467,5,2014-10-24,11983,1419,1,1,0,0
468,5,2014-10-24,5688,674,1,1,0,1
469,5,2014-10-24,10751,1455,1,1,0,1
470,5,2014-10-24,15582,2184,1,1,0,0
472,5,2014-10-24,4680,680,1,1,0,1
473,5,2014-10-24,4129,564,1,1,0,0
474,5,2014-10-24,8594,843,1,1,0,0
475,5,2014-10-24,6253,1078,1,1,0,0
476,5,2014-10-24,5874,684,1,1,0,1
478,5,2014-10-24,6647,727,1,1,0,1
479,5,2014-10-24,13319,1538,1,1,0,0
480,5,2014-10-24,5274,603,1,1,0,1
481,5,2014-10-24,5473,501,1,1,0,1
482,5,2014-10-24,8511,932,1,1,0,0
483,5,2014-10-24,5103,635,1,1,0,0
484,5,2014-10-24,8117,812,1,1,0,1
486,5,2014-10-24,4297,533,1,1,0,0
487,5,2014-10-24,7625,757,1,1,0,1
488,5,2014-10-24,3485,352,1,1,0,1
489,5,2014-10-24,8005,694,1,1,0,0
491,5,2014-10-24,6422,534,1,1,0,0
493,5,2014-10-24,8845,913,1,1,0,0
494,5,2014-10-24,7248,1081,1,1,0,1
495,5,2014-10-24,5450,425,1,1,0,0
496,5,2014-10-24,7138,811,1,1,0,1
497,5,2014-10-24,9672,1177,1,1,0,1
499,5,2014-10-24,5732,827,1,1,0,0
502,5,2014-10-24,10046,1487,1,1,0,1
503,5,2014-10-24,8003,562,1,1,0,0
504,5,2014-10-24,6209,926,1,1,0,0
505,5,2014-10-24,4648,613,1,1,0,0
506,5,2014-10-24,6973,829,1,1,0,0
507,5,2014-10-24,8312,679,1,1,0,0
508,5,2014-10-24,6876,732,1,1,0,0
509,5,2014-10-24,6142,538,1,1,0,1
510,5,2014-10-24,9371,894,1,1,0,0
511,5,2014-10-24,5465,803,1,1,0,0
513,5,2014-10-24,16298,2002,1,1,0,1
515,5,2014-10-24,10267,873,1,1,0,0
516,5,2014-10-24,5869,807,1,1,0,0
517,5,2014-10-24,5629,651,1,1,0,1
519,5,2014-10-24,5323,590,1,1,0,1
520,5,2014-10-24,3309,366,1,1,0,1
521,5,2014-10-24,5520,491,1,1,0,1
523,5,2014-10-24,11979,1466,1,1,0,1
524,5,2014-10-24,6891,777,1,1,0,1
525,5,2014-10-24,9327,898,1,1,0,1
526,5,2014-10-24,11615,1567,1,1,0,0
527,5,2014-10-24,10696,1046,1,1,0,0
528,5,2014-10-24,11145,1021,1,1,0,0
529,5,2014-10-24,7261,765,1,1,0,1
530,5,2014-10-24,4790,832,1,1,0,1
531,5,2014-10-24,4542,566,1,1,0,1
532,5,2014-10-24,11582,1346,1,1,0,0
533,5,2014-10-24,9803,1019,1,1,0,0
535,5,2014-10-24,7998,963,1,1,0,0
536,5,2014-10-24,9019,1042,1,1,0,0
537,5,2014-10-24,6029,641,1,1,0,0
538,5,2014-10-24,3579,541,1,1,0,1
541,5,2014-10-24,6182,854,1,1,0,0
543,5,2014-10-24,2850,352,1,1,0,1
544,5,2014-10-24,13989,1809,1,1,0,1
545,5,2014-10-24,10878,1083,1,1,0,0
546,5,2014-10-24,14325,1619,1,1,0,1
548,5,2014-10-24,4991,432,1,1,0,1
549,5,2014-10-24,5227,633,1,1,0,1
550,5,2014-10-24,5984,506,1,1,0,1
551,5,2014-10-24,5651,882,1,1,0,1
552,5,2014-10-24,8331,718,1,1,0,1
553,5,2014-10-24,5630,579,1,1,0,0
554,5,2014-10-24,4154,553,1,1,0,1
556,5,2014-10-24,7822,899,1,1,0,1
557,5,2014-10-24,4264,660,1,1,0,0
558,5,2014-10-24,2832,426,1,1,0,1
559,5,2014-10-24,6558,832,1,1,0,0
560,5,2014-10-24,11661,1552,1,1,0,1
561,5,2014-10-24,6647,699,1,1,0,0
562,5,2014-10-24,19741,3729,1,1,0,0
563,5,2014-10-24,4447,656,1,1,0,0
564,5,2014-10-24,5470,523,1,1,0,0
565,5,2014-10-24,6747,806,1,1,0,0
566,5,2014-10-24,5147,627,1,1,0,1
567,5,2014-10-24,5498,694,1,1,0,0
568,5,2014-10-24,5095,446,1,1,0,1
569,5,2014-10-24,4889,695,1,1,0,1
570,5,2014-10-24,4131,632,1,1,0,0
572,5,2014-10-24,6756,602,1,1,0,0
574,5,2014-10-24,9330,712,1,1,0,0
576,5,2014-10-24,6028,855,1,1,0,1
577,5,2014-10-24,4478,546,1,1,0,1
578,5,2014-10-24,7776,786,1,1,0,1
579,5,2014-10-24,8281,902,1,1,0,0
580,5,2014-10-24,8640,1406,1,1,0,1
581,5,2014-10-24,5465,620,1,1,0,1
582,5,2014-10-24,6551,818,1,1,0,1
583,5,2014-10-24,4568,482,1,1,0,0
584,5,2014-10-24,4283,431,1,1,0,1
585,5,2014-10-24,4639,777,1,1,0,1
586,5,2014-10-24,14002,2179,1,1,0,0
588,5,2014-10-24,6424,715,1,1,0,1
589,5,2014-10-24,5288,572,1,1,0,1
590,5,2014-10-24,4957,368,1,1,0,0
591,5,2014-10-24,5661,520,1,1,0,0
592,5,2014-10-24,4345,562,1,1,0,0
593,5,2014-10-24,7791,1043,1,1,0,1
594,5,2014-10-24,4455,498,1,1,0,1
595,5,2014-10-24,13114,1653,1,1,0,1
596,5,2014-10-24,4439,698,1,1,0,1
597,5,2014-10-24,5023,748,1,1,0,1
599,5,2014-10-24,9669,911,1,1,0,1
600,5,2014-10-24,7210,668,1,1,0,1
601,5,2014-10-24,5630,429,1,1,0,1
602,5,2014-10-24,6859,646,1,1,0,1
603,5,2014-10-24,7047,919,1,1,0,0
605,5,2014-10-24,8151,555,1,1,0,0
606,5,2014-10-24,5537,620,1,1,0,1
607,5,2014-10-24,4911,531,1,1,0,0
608,5,2014-10-24,9940,1099,1,1,0,0
609,5,2014-10-24,5077,574,1,1,0,1
610,5,2014-10-24,3918,560,1,1,0,0
613,5,2014-10-24,6612,1017,1,1,0,0
614,5,2014-10-24,6597,837,1,1,0,1
615,5,2014-10-24,8719,1193,1,1,0,1
616,5,2014-10-24,8026,820,1,1,0,0
617,5,2014-10-24,7482,701,1,1,0,1
618,5,2014-10-24,6710,510,1,1,0,1
621,5,2014-10-24,5503,835,1,1,0,0
622,5,2014-10-24,4523,466,1,1,0,1
623,5,2014-10-24,6966,876,1,1,0,0
624,5,2014-10-24,6908,727,1,1,0,0
625,5,2014-10-24,7080,688,1,1,0,0
626,5,2014-10-24,8795,844,1,1,0,1
627,5,2014-10-24,5737,635,1,1,0,1
628,5,2014-10-24,6189,785,1,1,0,0
630,5,2014-10-24,7639,890,1,1,0,0
631,5,2014-10-24,4582,615,1,1,0,1
632,5,2014-10-24,6013,801,1,1,0,1
634,5,2014-10-24,7203,702,1,1,0,1
635,5,2014-10-24,6722,705,1,1,0,0
639,5,2014-10-24,4312,504,1,1,0,0
640,5,2014-10-24,12062,937,1,1,0,0
641,5,2014-10-24,5702,517,1,1,0,0
642,5,2014-10-24,3306,460,1,1,0,0
643,5,2014-10-24,7856,1051,1,1,0,1
645,5,2014-10-24,10644,1314,1,1,0,0
647,5,2014-10-24,6206,737,1,1,0,1
648,5,2014-10-24,6522,661,1,1,0,1
649,5,2014-10-24,4465,452,1,1,0,0
651,5,2014-10-24,7609,938,1,1,0,0
652,5,2014-10-24,7644,782,1,1,0,0
653,5,2014-10-24,6423,564,1,1,0,0
654,5,2014-10-24,6298,673,1,1,0,1
655,5,2014-10-24,7654,721,1,1,0,0
656,5,2014-10-24,2916,421,1,1,0,1
657,5,2014-10-24,5611,713,1,1,0,0
658,5,2014-10-24,6404,630,1,1,0,0
659,5,2014-10-24,4986,633,1,1,0,1
661,5,2014-10-24,7508,605,1,1,0,1
662,5,2014-10-24,8679,840,1,1,0,0
663,5,2014-10-24,4871,686,1,1,0,0
664,5,2014-10-24,5046,657,1,1,0,0
665,5,2014-10-24,7540,1225,1,1,0,1
666,5,2014-10-24,6102,684,1,1,0,0
667,5,2014-10-24,8111,818,1,1,0,1
668,5,2014-10-24,8483,1188,1,1,0,1
672,5,2014-10-24,9541,1442,1,1,0,1
673,5,2014-10-24,6880,582,1,1,0,0
674,5,2014-10-24,8358,1210,1,1,0,0
675,5,2014-10-24,4153,445,1,1,0,0
676,5,2014-10-24,7533,1764,1,1,0,1
678,5,2014-10-24,7656,881,1,1,0,0
679,5,2014-10-24,10286,1151,1,1,0,1
680,5,2014-10-24,4029,699,1,1,0,1
681,5,2014-10-24,3351,443,1,1,0,1
682,5,2014-10-24,13120,1998,1,1,0,1
683,5,2014-10-24,8749,896,1,1,0,1
685,5,2014-10-24,6645,625,1,1,0,0
686,5,2014-10-24,6505,771,1,1,0,1
687,5,2014-10-24,8205,733,1,1,0,0
688,5,2014-10-24,4163,424,1,1,0,0
689,5,2014-10-24,6962,723,1,1,0,1
690,5,2014-10-24,5950,895,1,1,0,0
691,5,2014-10-24,8117,635,1,1,0,0
692,5,2014-10-24,6506,803,1,1,0,0
693,5,2014-10-24,6586,527,1,1,0,1
695,5,2014-10-24,6731,632,1,1,0,0
696,5,2014-10-24,7509,1003,1,1,0,1
697,5,2014-10-24,10545,1021,1,1,0,0
698,5,2014-10-24,15277,1885,1,1,0,1
699,5,2014-10-24,7839,921,1,1,0,1
700,5,2014-10-24,3875,521,1,1,0,1
703,5,2014-10-24,3538,392,1,1,0,0
704,5,2014-10-24,10333,1097,1,1,0,1
705,5,2014-10-24,7902,1008,1,1,0,0
707,5,2014-10-24,8330,1002,1,1,0,0
708,5,2014-10-24,5475,567,1,1,0,1
709,5,2014-10-24,10814,1337,1,1,0,1
713,5,2014-10-24,10154,1293,1,1,0,0
714,5,2014-10-24,5244,365,1,1,0,0
715,5,2014-10-24,7300,822,1,1,0,0
717,5,2014-10-24,5322,637,1,1,0,0
718,5,2014-10-24,8046,888,1,1,0,1
720,5,2014-10-24,6913,696,1,1,0,1
721,5,2014-10-24,7517,739,1,1,0,1
722,5,2014-10-24,9416,1596,1,1,0,0
723,5,2014-10-24,8039,621,1,1,0,1
724,5,2014-10-24,7008,758,1,1,0,0
725,5,2014-10-24,5578,617,1,1,0,1
726,5,2014-10-24,10035,998,1,1,0,1
727,5,2014-10-24,4605,474,1,1,0,1
728,5,2014-10-24,5609,468,1,1,0,0
729,5,2014-10-24,10967,1219,1,1,0,0
730,5,2014-10-24,7254,933,1,1,0,1
731,5,2014-10-24,9035,969,1,1,0,0
732,5,2014-10-24,5204,600,1,1,0,1
733,5,2014-10-24,15931,3652,1,1,0,0
734,5,2014-10-24,5465,562,1,1,0,0
735,5,2014-10-24,5950,569,1,1,0,0
737,5,2014-10-24,5663,878,1,1,0,0
738,5,2014-10-24,9173,762,1,1,0,0
740,5,2014-10-24,7014,527,1,1,0,1
741,5,2014-10-24,7463,939,1,1,0,0
